"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_NAM","BMU","Bermuda","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18","C, 19, 62","","","","","","","","","","","",""
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANF","SD","Manufacturing value added share in GDP at constant 2010 United States dollars","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","2.07","M, 9, 63","1.79","M, 10, 63","1.77","M, 11, 63","1.62","M, 12, 63","1.53","M, 13, 63","1.49","M, 14, 63","1.38","M, 15, 63","1.33","M, 16, 63","1.27","M, 17, 63","1.35","M, 18, 63","1.28","M, 19, 63","1.26","M, 20, 63","1.11","M, 21, 63","1.05","M, 22, 63","0.99","M, 23, 63","","","",""
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANFPC","SD","Manufacturing value added per capita at constant 2010 United States dollars","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Units","","","","","","","","","","","","","","","","","","","","","1,664.04","M, 9, 63","1,532.49","M, 10, 63","1,482.67","M, 11, 63","1,404.34","M, 12, 63","1,348.90","M, 13, 63","1,334.47","M, 14, 63","1,299.67","M, 15, 63","1,296.30","M, 16, 63","1,251.16","M, 17, 63","1,256.37","M, 18, 63","1,169.58","M, 19, 63","1,108.04","M, 20, 63","948.65","M, 21, 63","877.18","M, 22, 63","828.36","M, 23, 63","","","",""
"9","9.2","9.2.2","C090202","Manufacturing employment as a proportion of total employment","SL_TLF_MANF","SD","Manufacturing employment as a proportion of total employment","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","3.19","M, 9, 64","","","","","","","","","","","","","","","","","2.27","M, 18, 64","2.38","M, 19, 64","","","1.15","M, 21, 64","1.72","M, 22, 64","","","","","",""
"9","9.5","9.5.1","C090501","Research and development expenditure as a proportion of GDP","GB_XPD_RSDV","SD","Research and development (R&D) expenditure as a proportion of GDP","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","C, 86","0.21","C, 87","0.22","C, 87","0.22","C, 87","0.26","C, 87","0.23","C, 87","0.23","C, 87","0.22","C, 85","","","",""
"9","9.b","9.b.1","C090b01","Proportion of medium and high-tech industry value added in total value added","NV_IND_TECH","SD","Proportion of medium and high-tech industry value added in total value added","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","16.84","M, 9, 65","16.84","M, 10, 65","16.84","M, 11, 65","16.84","M, 12, 65","16.84","M, 13, 65","16.84","M, 14, 65","16.84","M, 15, 65","16.31","M, 16, 65","18.85","M, 17, 65","21.90","M, 18, 65","19.88","M, 19, 65","20.19","M, 20, 65","23.44","M, 21, 65","19.69","M, 22, 65","19.69","M, 23, 65","","","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_2GNTWK","SD","Proportion of population covered by at least a 2G mobile network","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.00","13","","","","","","","","","","","","","","","","","","","","","99.00","24, 67","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_3GNTWK","SD","Proportion of population covered by at least a 3G mobile network","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.00","17, 67","","","","","","","","","","","","","99.00","24, 67","",""
"10","10.b","10.b.1","C100b01","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","DC_TRF_TOTL","SD","Total assistance for development, by recipient","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","USD","Billions","","","","","","","","","","","","","","","","","","","","","11,526.84","NA, 9, 88","16,423.42","NA, 10, 88","2,606.61","NA, 11, 88","6,766.82","NA, 12, 88","26,157.71","NA, 13, 88","","","","","","","","","","","","","","","","","","","","","","","",""
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_AALG","SD","Direct disaster economic loss, average annual loss in relation to global GDP","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.99","E, 25, 53, 89"
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_AALT","+","Direct disaster economic loss, average annual loss","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.26","E, 25, 53, 89"
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_EXVAL","+","Direct disaster economic loss, exposed value","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","USD","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10,451.90","E, 25, 53"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_MARIN","SD","Coverage of protected areas in relation to marine areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","NA, 25, 68, 90"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_MARINT","+","Coverage of protected areas in relation to marine areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.00","NA, 25, 68, 90"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_TOTL","+","Coverage of protected areas in relation to marine areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","451,643.70","NA, 25, 68, 90"
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_FRST","SD","Forest area as a proportion of total land area","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","20.00","NA, 1, 69","","","","","","","","","","","","","","","","","","","20.00","NA, 9, 69","","","","","","","","","20.00","NA, 14, 69","","","","","","","","","20.00","NA, 19, 69","","","","","","","","","20.00","NA, 24, 69","",""
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_FRSTN","+","Forest area as a proportion of total land area","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Hectares","Units","1.00","NA, 1, 69","","","","","","","","","","","","","","","","","","","1.00","NA, 9, 69","","","","","","","","","1.00","NA, 14, 69","","","","","","","","","1.00","NA, 19, 69","","","","","","","","","1.00","NA, 24, 69","",""
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_TOTL","+","Forest area as a proportion of total land area","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Hectares","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.00","NA, 24, 69","",""
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","57.66","C, 9, 70","57.66","C, 10, 70","57.66","C, 11, 70","57.66","C, 12, 70","57.66","C, 13, 70","57.66","C, 14, 70","57.66","C, 15, 70","57.66","C, 16, 70","57.66","C, 17, 70","57.66","C, 18, 70","57.66","C, 19, 70","57.66","C, 20, 70","57.66","C, 21, 70","57.66","C, 22, 70","57.66","C, 23, 70","57.66","C, 24, 70","57.66","C, 25, 70"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","57.66","C, 9, 70","57.66","C, 10, 70","57.66","C, 11, 70","57.66","C, 12, 70","57.66","C, 13, 70","57.66","C, 14, 70","57.66","C, 15, 70","57.66","C, 16, 70","57.66","C, 17, 70","57.66","C, 18, 70","57.66","C, 19, 70","57.66","C, 20, 70","57.66","C, 21, 70","57.66","C, 22, 70","57.66","C, 23, 70","57.66","C, 24, 70","57.66","C, 25, 70"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","57.66","C, 9, 70","57.66","C, 10, 70","57.66","C, 11, 70","57.66","C, 12, 70","57.66","C, 13, 70","57.66","C, 14, 70","57.66","C, 15, 70","57.66","C, 16, 70","57.66","C, 17, 70","57.66","C, 18, 70","57.66","C, 19, 70","57.66","C, 20, 70","57.66","C, 21, 70","57.66","C, 22, 70","57.66","C, 23, 70","57.66","C, 24, 70","57.66","C, 25, 70"
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTCERT","SD","Proportion of forest area certified under an independently verified certification scheme","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 19, 69, 91","","","","","","","0.00","NA, 23, 69, 91","","","",""
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","0.60","E, 2, 71","0.60","E, 3, 71","0.60","E, 4, 71","0.60","E, 5, 71","0.60","E, 6, 71","0.60","E, 7, 71","0.60","E, 8, 71","0.60","E, 9, 71","0.60","E, 10, 71","0.60","E, 11, 71","0.59","E, 12, 71","0.59","E, 13, 71","0.59","E, 14, 71","0.59","E, 15, 71","0.59","E, 16, 71","0.59","E, 17, 71","0.59","E, 18, 71","0.59","E, 19, 71","0.59","E, 20, 71","0.59","E, 21, 71","0.59","E, 22, 71","0.59","E, 23, 71","0.59","E, 24, 71","0.59","E, 25, 71"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Not applicable","Units","","","","","","","0.54","E, 2, 71","0.55","E, 3, 71","0.55","E, 4, 71","0.56","E, 5, 71","0.56","E, 6, 71","0.56","E, 7, 71","0.56","E, 8, 71","0.56","E, 9, 71","0.56","E, 10, 71","0.57","E, 11, 71","0.56","E, 12, 71","0.56","E, 13, 71","0.56","E, 14, 71","0.56","E, 15, 71","0.55","E, 16, 71","0.55","E, 17, 71","0.55","E, 18, 71","0.54","E, 19, 71","0.54","E, 20, 71","0.53","E, 21, 71","0.53","E, 22, 71","0.52","E, 23, 71","0.52","E, 24, 71","0.51","E, 25, 71"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Not applicable","Units","","","","","","","0.64","E, 2, 71","0.64","E, 3, 71","0.64","E, 4, 71","0.63","E, 5, 71","0.63","E, 6, 71","0.63","E, 7, 71","0.63","E, 8, 71","0.62","E, 9, 71","0.62","E, 10, 71","0.62","E, 11, 71","0.62","E, 12, 71","0.62","E, 13, 71","0.62","E, 14, 71","0.62","E, 15, 71","0.63","E, 16, 71","0.63","E, 17, 71","0.63","E, 18, 71","0.63","E, 19, 71","0.64","E, 20, 71","0.64","E, 21, 71","0.65","E, 22, 71","0.65","E, 23, 71","0.66","E, 24, 71","0.66","E, 25, 71"
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRC","SD","Number of victims of intentional homicide per 100,000 population","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.95","C, 19, 72, 92","12.58","C, 20, 72, 92","9.50","C, 21, 72, 92","7.97","C, 22, 72, 92","6.41","C, 23, 72, 92","6.45","C, 24, 72, 92","",""
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRCN","+","Number of victims of intentional homicide","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.00","C, 19, 72, 92","8.00","C, 20, 72, 92","6.00","C, 21, 72, 92","5.00","C, 22, 72, 92","4.00","C, 23, 72, 92","4.00","C, 24, 72, 92","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 19, 73, 93","","","","","","","","","0.00","G, 24, 73, 93","",""
"17","17.3","17.3.2","C170302","Volume of remittances (in United States dollars) as a proportion of total GDP","BX_TRF_PWKR","SD","Volume of remittances (in United States dollars) as a proportion of total GDP","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 14","21.84","NA, 15","24.60","NA, 16","22.76","NA, 17","23.18","NA, 18","21.96","NA, 19","21.17","NA, 20","21.50","NA, 21","21.98","NA, 22","","","","","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBND","SD","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.82","NA, 14","36.75","NA, 15","","","52.51","NA, 17, 66","61.72","NA, 18, 66","61.74","NA, 19, 66","","","","","61.37","NA, 22, 66","53.06","NA, 23, 74","45.75","NA, 24, 66","",""
"17","17.6","17.6.2","C170602","Fixed Internet broadband subscriptions per 100 inhabitants, by speed","IT_NET_BBNDN","+","Fixed Internet broadband Subscriptions per 100 inhabitants","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18,487.00","NA, 14","23,643.00","NA, 15","28,799.00","NA, 16, 66","33,955.00","NA, 17, 66","40,000.00","NA, 18, 66","40,100.00","NA, 19, 66","","","","","40,100.00","NA, 22, 66","34,731.00","NA, 23, 74","30,000.00","NA, 24, 66","",""
"17","17.8","17.8.1","C170801","Proportion of individuals using the Internet","IT_USE_ii99","SD","Proportion of individuals using the Internet","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","42.95","9","47.51","10","52.03","11","56.52","12","60.99","13","65.45","14","69.90","15","74.35","16","82.30","17, 75, 94","83.25","18, 75","84.21","19, 66","88.34","20, 66","91.30","21, 66","95.30","22, 66","96.80","23, 66","98.32","24, 66","",""
"17","17.19","17.19.2","C171902","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","SG_REG_BRTH90N","+","Number of countries with birth registration data that are at least 90 percent complete","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","NA, 24, 77, 96","",""
"17","17.19","17.19.2","C171902","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","SG_REG_CENSUSN","+","Number of countries that have conducted at least one population and housing census in the last 10 years","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 19, 76, 95","","","","","","","","","","","",""
"17","17.19","17.19.2","C171902","Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration","SG_REG_DETH75N","+","Number of countries with death registration data that are at least 75 percent complete","M49_NAM","BMU","Bermuda","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 24, 77, 97","",""
