"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"7","7.1","7.1.1","C070101","Proportion of population with access to electricity","EG_ELC_ACCS","SD","Proportion of population with access to electricity","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Other","All age ranges or no breakdown by age","Urban","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","100.00","M, 9","100.00","M, 10","100.00","M, 11","100.00","M, 12","100.00","M, 13","100.00","M, 14","100.00","M, 15","100.00","M, 16","100.00","M, 17","100.00","M, 18","100.00","M, 19","100.00","M, 20","100.00","M, 21","100.00","M, 22","100.00","M, 23","","","",""
"7","7.2","7.2.1","C070201","Renewable energy share in the total final energy consumption","EG_FEC_RNEW","SD","Renewable energy share in the total final energy consumption","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","2.77","NA, 9","2.56","NA, 10","3.40","NA, 11","3.11","NA, 12","3.42","NA, 13","3.84","NA, 14","4.30","NA, 15","4.54","NA, 16","4.51","NA, 17","5.12","NA, 18","3.38","NA, 19","5.00","NA, 20","4.70","NA, 21","4.32","NA, 22","6.54","NA, 23","","","",""
"9","9.5","9.5.2","C090502","Researchers (in full-time equivalent) per million inhabitants","GB_POP_SCIERD","SD","Researchers (in full-time equivalent) per million inhabitants","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per million population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1,780.00","C","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_2GNTWK","SD","Proportion of population covered by at least a 2G mobile network","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","98.00","11","99.00","12","100.00","13","100.00","14","100.00","15","100.00","16, 57","100.00","17, 57","100.00","18, 57","100.00","19, 57","100.00","20","100.00","21, 57","","","","","96.00","24, 58, 74","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_3GNTWK","SD","Proportion of population covered by at least a 3G mobile network","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.00","17, 58","","","","","","","","","","","","","96.00","24, 58","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_4GNTWK","SD","Proportion of population covered by at least a 4G mobile network","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.00","24, 58","",""
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_AALG","SD","Direct disaster economic loss, average annual loss in relation to global GDP","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","E, 25, 52, 75"
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_AALT","+","Direct disaster economic loss, average annual loss","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13","E, 25, 52, 75"
"11","11.5","11.5.2","C110502","Direct economic loss in relation to global GDP, damage to critical infrastructure and number of disruptions to basic services, attributed to disasters","VC_DSR_EXVAL","+","Direct disaster economic loss, exposed value","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","USD","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9,272.37","E, 25, 52"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_MARIN","SD","Coverage of protected areas in relation to marine areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","NA, 25, 59, 76"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_MARINT","+","Coverage of protected areas in relation to marine areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.00","NA, 25, 59, 76"
"14","14.5","14.5.1","C140501","Coverage of protected areas in relation to marine areas","ER_MRN_TOTL","+","Coverage of protected areas in relation to marine areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266,720.40","NA, 25, 59, 76"
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_FRST","SD","Forest area as a proportion of total land area","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","0.06","NA, 1, 60","","","","","","","","","","","","","","","","","","","0.06","NA, 9, 60","","","","","","","","","0.06","NA, 14, 60","","","","","","","","","0.06","NA, 19, 60","","","","","","","","","0.06","NA, 24, 60","",""
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_FRSTN","+","Forest area as a proportion of total land area","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Hectares","Units","0.08","NA, 1, 60","","","","","","","","","","","","","","","","","","","0.08","NA, 9, 60","","","","","","","","","0.08","NA, 14, 60","","","","","","","","","0.08","NA, 19, 60","","","","","","","","","0.08","NA, 24, 60","",""
"15","15.1","15.1.1","C150101","Forest area as a proportion of total land area","AG_LND_TOTL","+","Forest area as a proportion of total land area","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Hectares","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.70","NA, 24, 60","",""
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","0.00","C, 9, 61","0.00","C, 10, 61","0.00","C, 11, 61","0.00","C, 12, 61","0.00","C, 13, 61","0.00","C, 14, 61","0.00","C, 15, 61","0.00","C, 16, 61","0.00","C, 17, 61","0.00","C, 18, 61","0.00","C, 19, 61","0.00","C, 20, 61","6.67","C, 21, 61","6.67","C, 22, 61","6.67","C, 23, 61","6.67","C, 24, 61","6.67","C, 25, 61"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","0.00","C, 9, 61","0.00","C, 10, 61","0.00","C, 11, 61","0.00","C, 12, 61","0.00","C, 13, 61","0.00","C, 14, 61","0.00","C, 15, 61","0.00","C, 16, 61","0.00","C, 17, 61","0.00","C, 18, 61","0.00","C, 19, 61","0.00","C, 20, 61","6.67","C, 21, 61","6.67","C, 22, 61","6.67","C, 23, 61","6.67","C, 24, 61","6.67","C, 25, 61"
"15","15.1","15.1.2","C150102","Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type","ER_PTD_TERR","SD","Proportion of important sites for terrestrial biodiversity that are covered by protected areas","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","0.00","C, 9, 61","0.00","C, 10, 61","0.00","C, 11, 61","0.00","C, 12, 61","0.00","C, 13, 61","0.00","C, 14, 61","0.00","C, 15, 61","0.00","C, 16, 61","0.00","C, 17, 61","0.00","C, 18, 61","0.00","C, 19, 61","0.00","C, 20, 61","6.67","C, 21, 61","6.67","C, 22, 61","6.67","C, 23, 61","6.67","C, 24, 61","6.67","C, 25, 61"
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTBIOM","+","Above-ground biomass in forest","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 19, 60","","","","","","","","","0.00","NA, 24, 60","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTBIOPHA","+","Above-ground biomass in forest per hectare","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonnes per hectare","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 19, 60","","","","","","","","","0.00","NA, 24, 60","",""
"15","15.2","15.2.1","C150201","Progress towards sustainable forest management","AG_LND_FRSTCERT","SD","Proportion of forest area certified under an independently verified certification scheme","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 19, 60, 77","","","","","","","0.00","NA, 23, 60, 77","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCOV","+","Mountain Green Cover Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCVI","SD","Mountain Green Cover Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_TOTL","+","Mountain Green Cover Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","0.88","E, 2, 63","0.88","E, 3, 63","0.88","E, 4, 63","0.88","E, 5, 63","0.88","E, 6, 63","0.88","E, 7, 63","0.88","E, 8, 63","0.88","E, 9, 63","0.88","E, 10, 63","0.88","E, 11, 63","0.88","E, 12, 63","0.88","E, 13, 63","0.88","E, 14, 63","0.88","E, 15, 63","0.88","E, 16, 63","0.89","E, 17, 63","0.89","E, 18, 63","0.89","E, 19, 63","0.89","E, 20, 63","0.89","E, 21, 63","0.89","E, 22, 63","0.89","E, 23, 63","0.89","E, 24, 63","0.88","E, 25, 63"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Not applicable","Units","","","","","","","0.82","E, 2, 63","0.82","E, 3, 63","0.83","E, 4, 63","0.83","E, 5, 63","0.84","E, 6, 63","0.84","E, 7, 63","0.84","E, 8, 63","0.84","E, 9, 63","0.85","E, 10, 63","0.85","E, 11, 63","0.85","E, 12, 63","0.84","E, 13, 63","0.84","E, 14, 63","0.84","E, 15, 63","0.84","E, 16, 63","0.83","E, 17, 63","0.83","E, 18, 63","0.83","E, 19, 63","0.82","E, 20, 63","0.82","E, 21, 63","0.81","E, 22, 63","0.81","E, 23, 63","0.80","E, 24, 63","0.79","E, 25, 63"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Not applicable","Units","","","","","","","0.92","E, 2, 63","0.92","E, 3, 63","0.91","E, 4, 63","0.91","E, 5, 63","0.91","E, 6, 63","0.91","E, 7, 63","0.91","E, 8, 63","0.91","E, 9, 63","0.91","E, 10, 63","0.91","E, 11, 63","0.91","E, 12, 63","0.91","E, 13, 63","0.91","E, 14, 63","0.91","E, 15, 63","0.91","E, 16, 63","0.91","E, 17, 63","0.91","E, 18, 63","0.92","E, 19, 63","0.92","E, 20, 63","0.93","E, 21, 63","0.93","E, 22, 63","0.94","E, 23, 63","0.94","E, 24, 63","0.95","E, 25, 63"
"16","16.3","16.3.2","C160302","Unsentenced detainees as a proportion of overall prison population","VC_PRS_UNSEC","SD","Unsentenced detainees as a proportion of overall prison population","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.09","C, 14, 64, 78","","","","","","","","","","","","","","","","","","","29.03","C, 24, 65, 79","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_EUR_NE","FRO","Faroe Islands","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 19, 66, 80","","","","","","","","","0.00","G, 24, 66, 80","",""
